0.44662,0.44738,0.44575,0.44763
0.442,0.4405,0.43838,0.44088
0.4475,0.44888,0.44825,0.4505
0.455,0.45438,0.45175,0.453
0.41825,0.417,0.41375,0.41713
0.4285,0.42738,0.42425,0.42688
0.441,0.4405,0.43862,0.44038
0.4505,0.44963,0.44712,0.4495
0.45538,0.4555,0.45438,0.45525
0.41813,0.41788,0.41587,0.41738
0.44625,0.44838,0.44825,0.45063
0.43912,0.43875,0.43625,0.43975
0.44512,0.4465,0.44438,0.447
0.42388,0.42325,0.42288,0.4235
0.42813,0.42775,0.42625,0.428
0.44362,0.44288,0.44138,0.4425
0.45,0.4495,0.44763,0.45063
0.45788,0.4585,0.45738,0.459
0.421,0.41938,0.41763,0.419
0.4305,0.431,0.42863,0.42975
0.43938,0.43888,0.438,0.44062
0.44725,0.44688,0.4455,0.44612
0.45388,0.45425,0.4515,0.45263
0.41875,0.419,0.41888,0.42138
0.42725,0.428,0.42575,0.42838
0.43588,0.43612,0.43488,0.4365
0.4455,0.44438,0.44175,0.4435
0.45288,0.45075,0.44975,0.45225
0.46038,0.45963,0.4585,0.45913
0.44162,0.44162,0.4405,0.44275
0.45475,0.45463,0.45238,0.45338
0.45838,0.45838,0.45763,0.45813
0.42038,0.42138,0.42013,0.4225
0.429,0.4285,0.42588,0.42775
0.43738,0.43962,0.439,0.441
0.45288,0.453,0.4505,0.45163
0.44038,0.441,0.43962,0.4415
0.45438,0.45313,0.45188,0.453
0.41425,0.4155,0.41413,0.41613
0.42363,0.42388,0.42163,0.42275
0.45663,0.45413,0.45175,0.45438
0.46013,0.4615,0.45813,0.46063
0.42313,0.42288,0.41963,0.42088
0.43038,0.43125,0.42763,0.43025
0.4425,0.44125,0.4395,0.441
0.45113,0.44913,0.44675,0.449
0.45813,0.45663,0.45425,0.45625
0.41863,0.41863,0.41675,0.41788
0.4285,0.42625,0.42375,0.42575
0.46038,0.46138,0.45738,0.45888
0.44725,0.446,0.444,0.44638
0.42775,0.4275,0.426,0.42725
0.435,0.43325,0.43088,0.43338
0.41963,0.41988,0.419,0.42188
0.42775,0.42775,0.42575,0.42713
0.4165,0.4145,0.41387,0.41688
0.44188,0.44075,0.43825,0.43938
0.45425,0.455,0.45413,0.4565
0.43912,0.43738,0.43525,0.43862
0.44725,0.44712,0.44488,0.44738
0.4755,0.4735,0.47313,0.47637
0.41813,0.4175,0.41563,0.41825
0.44638,0.44388,0.44238,0.443
0.43425,0.4335,0.43125,0.43225
0.44512,0.4455,0.4425,0.443
0.45313,0.4515,0.449,0.4505
0.43275,0.43088,0.4285,0.43312
0.44112,0.43938,0.437,0.43925
0.43138,0.42788,0.42663,0.43038
0.44212,0.44162,0.43875,0.43988
0.4225,0.42113,0.41825,0.42113
0.42825,0.42763,0.426,0.427
0.41738,0.41763,0.41587,0.41788
0.425,0.42275,0.42075,0.42375
0.45738,0.45625,0.45425,0.4565
0.419,0.41838,0.41587,0.41875
0.42713,0.4255,0.42375,0.4265
0.439,0.43925,0.43725,0.43812
0.441,0.43912,0.4375,0.43962
0.45213,0.453,0.45063,0.4515
0.46038,0.45888,0.4575,0.46013
0.42138,0.42,0.41763,0.41963
0.42988,0.431,0.42925,0.43063
0.43525,0.43388,0.4325,0.4345
0.45113,0.44975,0.44688,0.44963
0.45688,0.45788,0.45675,0.458
0.41825,0.41763,0.415,0.41663
0.42375,0.424,0.42113,0.42225
0.47363,0.47263,0.472,0.47475
0.44212,0.44038,0.43912,0.44125
0.447,0.44712,0.44512,0.44625
0.45475,0.45375,0.45113,0.4525
0.43825,0.4385,0.43625,0.43738
0.42013,0.41963,0.419,0.42275
0.452,0.45175,0.45138,0.45438
0.459,0.45825,0.45575,0.457
0.418,0.419,0.41888,0.42213
0.4275,0.42813,0.42563,0.42763
0.43163,0.43138,0.42988,0.433
0.46687,0.46713,0.46463,0.4665
