0.43538,0.43412,0.43338,0.43475
0.41713,0.41763,0.4175,0.41963
0.45538,0.45425,0.45375,0.45475
0.454,0.45325,0.45325,0.45588
0.45263,0.45163,0.45163,0.4535
0.42125,0.42238,0.42225,0.4245
0.41675,0.416,0.41613,0.419
0.4565,0.45563,0.45563,0.45775
0.42763,0.42588,0.4255,0.42663
0.42163,0.42,0.42025,0.42238
0.43938,0.439,0.43725,0.43938
0.45963,0.45813,0.45875,0.45988
0.428,0.42588,0.4255,0.42763
0.44312,0.44325,0.44362,0.44612
0.439,0.43838,0.43688,0.43875
0.43825,0.43812,0.43688,0.43888
0.45263,0.45375,0.45363,0.45575
0.43475,0.4335,0.43188,0.43325
0.42425,0.4235,0.42188,0.4235
0.44038,0.44038,0.44012,0.44175
0.44188,0.44075,0.43912,0.44162
0.45538,0.45538,0.45513,0.45663
0.45363,0.451,0.45063,0.454
0.47,0.46887,0.46625,0.46837
0.41688,0.41613,0.41413,0.416
0.43088,0.42963,0.43013,0.43275
0.42513,0.42425,0.425,0.42738
0.44788,0.44675,0.44725,0.44938
0.4205,0.41675,0.41663,0.4185
0.45938,0.45763,0.4565,0.45888
0.43088,0.4265,0.4265,0.43075
0.45563,0.45463,0.45438,0.45613
0.45225,0.45,0.4485,0.44988
0.46913,0.466,0.46625,0.46763
0.41725,0.4175,0.41788,0.41963
0.46175,0.45863,0.45888,0.46013
0.43013,0.42813,0.427,0.43075
0.4505,0.44863,0.44763,0.45038
0.44863,0.44625,0.4465,0.44763
0.41763,0.416,0.41525,0.41713
0.43475,0.43275,0.43175,0.43538
0.4315,0.43,0.42963,0.433
0.453,0.45013,0.45063,0.452
0.44875,0.44938,0.449,0.45063
0.462,0.45925,0.46038,0.46163
0.43212,0.43163,0.43088,0.4325
0.42675,0.42563,0.42488,0.42738
0.42175,0.422,0.422,0.42375
0.4165,0.41725,0.41725,0.41863
0.46088,0.46013,0.45913,0.46125
0.42975,0.42888,0.42738,0.4315
0.42475,0.42325,0.4235,0.42663
0.44625,0.44612,0.447,0.44888
0.4175,0.41638,0.41675,0.41875
0.4295,0.42975,0.42988,0.4325
0.44975,0.44963,0.44825,0.4505
0.44112,0.43888,0.43838,0.44075
0.4425,0.44225,0.44088,0.4425
0.4125,0.41213,0.41263,0.41487
0.45463,0.4545,0.4535,0.45525
0.42513,0.42563,0.426,0.42738
0.44438,0.44475,0.44462,0.44662
0.44475,0.44412,0.443,0.44488
0.41413,0.41413,0.41387,0.41563
0.45638,0.45638,0.455,0.457
0.42688,0.42613,0.42613,0.42775
0.42338,0.42325,0.42313,0.42625
0.44638,0.44588,0.44588,0.44825
0.46075,0.4605,0.45988,0.46225
0.45638,0.45575,0.45475,0.45688
0.42563,0.42613,0.42613,0.4285
0.42263,0.42313,0.42363,0.426
0.44725,0.448,0.44813,0.44938
0.41513,0.41738,0.41763,0.41988
0.45575,0.455,0.454,0.45625
0.43512,0.43275,0.432,0.43412
0.42388,0.42363,0.42325,0.42425
0.44725,0.44475,0.4445,0.44675
0.416,0.41587,0.41525,0.41613
0.4335,0.43362,0.4345,0.4375
0.42675,0.42725,0.42763,0.43013
0.4425,0.44162,0.442,0.44362
0.42125,0.419,0.41813,0.42125
0.46275,0.4625,0.46075,0.46288
0.41387,0.413,0.41075,0.41287
0.4295,0.42963,0.42875,0.43075
0.42488,0.42388,0.42413,0.4255
0.4465,0.44512,0.44312,0.44538
0.418,0.4175,0.41838,0.42025
0.4575,0.45525,0.45613,0.46
0.45338,0.45325,0.45388,0.456
0.42838,0.427,0.42525,0.4275
0.44638,0.447,0.44662,0.44825
0.44625,0.44312,0.44325,0.44538
0.435,0.43088,0.431,0.435
0.43275,0.42988,0.43088,0.43288
0.44888,0.4475,0.44788,0.44963
0.44575,0.44662,0.44788,0.45038
0.41688,0.41387,0.41363,0.4175
0.45975,0.45825,0.4575,0.45888
