0.42738,0.427,0.42725,0.43113
0.40825,0.40775,0.40787,0.40925
0.43225,0.43188,0.43,0.432
0.41113,0.41063,0.4105,0.41287
0.416,0.416,0.415,0.41688
0.42113,0.42025,0.42,0.42338
0.42738,0.42538,0.42525,0.4265
0.42175,0.42088,0.41975,0.42213
0.431,0.43025,0.43025,0.43212
0.43063,0.4315,0.43113,0.43325
0.436,0.43575,0.43575,0.43712
0.42125,0.42363,0.42325,0.4255
0.4165,0.41713,0.4175,0.4195
0.42013,0.42125,0.42075,0.42325
0.4215,0.42138,0.4195,0.42138
0.42075,0.42,0.42,0.423
0.43325,0.43188,0.42963,0.43188
0.42275,0.42213,0.42288,0.42538
0.43488,0.43212,0.43238,0.43512
0.43125,0.427,0.42725,0.43212
0.40963,0.407,0.40713,0.40913
0.41775,0.41763,0.41825,0.42
0.42438,0.42175,0.42188,0.42438
0.4305,0.42738,0.42738,0.42913
0.43,0.42763,0.42938,0.43113
0.42938,0.42913,0.42925,0.43125
0.41713,0.41463,0.41475,0.4155
0.43888,0.4365,0.43725,0.43838
0.43812,0.43475,0.43438,0.43825
0.41825,0.41525,0.41463,0.4185
0.4185,0.417,0.41675,0.419
0.42113,0.4205,0.42125,0.42325
0.41763,0.41825,0.41738,0.41925
0.41275,0.411,0.411,0.41337
0.43738,0.43788,0.43725,0.4395
0.4385,0.43638,0.43625,0.43788
0.442,0.44412,0.4445,0.44688
0.4125,0.41037,0.41187,0.41587
0.41788,0.41838,0.41813,0.41963
0.42263,0.42175,0.42025,0.42238
0.42263,0.42075,0.42038,0.42225
0.43188,0.431,0.431,0.433
0.43612,0.43575,0.43588,0.43888
0.42675,0.42588,0.42663,0.42825
0.43712,0.436,0.43575,0.43925
0.43825,0.436,0.43562,0.43812
0.4415,0.44125,0.44125,0.44275
0.417,0.41625,0.41587,0.41863
0.42225,0.42325,0.42325,0.42488
0.424,0.42413,0.424,0.42638
0.43362,0.43238,0.43013,0.43275
0.42163,0.42175,0.42188,0.4235
0.41913,0.41713,0.41525,0.41725
0.41763,0.416,0.41575,0.4185
0.42325,0.4205,0.42125,0.4225
0.4235,0.42238,0.42038,0.423
0.423,0.4195,0.42,0.42213
0.42775,0.42625,0.42513,0.4265
0.43063,0.43075,0.43125,0.4335
0.41187,0.41275,0.41437,0.416
0.41313,0.41325,0.4125,0.41425
0.42163,0.422,0.42125,0.4245
0.44788,0.4455,0.4455,0.44638
0.45175,0.45138,0.45063,0.45238
0.4515,0.44938,0.4485,0.45225
0.4365,0.43512,0.4355,0.43762
0.45688,0.45588,0.45525,0.45675
0.41663,0.414,0.413,0.41688
0.42538,0.42638,0.42575,0.428
0.40687,0.40537,0.4035,0.40587
0.43188,0.42975,0.42938,0.43212
0.4205,0.42188,0.42213,0.42488
0.42075,0.423,0.42325,0.42538
0.43088,0.43088,0.43088,0.43375
0.43562,0.43375,0.43338,0.43675
0.4155,0.41487,0.41425,0.417
0.4155,0.41487,0.41425,0.41513
0.42325,0.42213,0.42138,0.4225
0.42563,0.42375,0.4235,0.42538
0.42488,0.42488,0.42463,0.42738
0.42975,0.42925,0.42863,0.43225
0.40575,0.40425,0.40375,0.40475
0.40963,0.40875,0.409,0.41375
0.41625,0.41563,0.416,0.41825
0.41613,0.41688,0.41663,0.4175
0.43975,0.439,0.43838,0.44012
0.41925,0.41913,0.419,0.42213
0.4295,0.42938,0.42838,0.43175
0.43488,0.43338,0.43262,0.43525
0.4115,0.40987,0.408,0.41025
0.43975,0.43638,0.43688,0.44
0.42338,0.42313,0.42388,0.42675
0.44362,0.443,0.4435,0.44588
0.45163,0.448,0.44813,0.45025
0.4555,0.45175,0.45238,0.4575
0.46125,0.45825,0.45888,0.46275
0.43225,0.43075,0.43113,0.43262
0.42625,0.42375,0.42338,0.42488
0.4295,0.42913,0.42975,0.4315
0.416,0.41363,0.41337,0.4145
