0.43562,0.433,0.43238,0.43538
0.42,0.41738,0.41738,0.41888
0.4265,0.427,0.42638,0.4285
0.43925,0.43575,0.435,0.439
0.44738,0.44675,0.44588,0.44738
0.451,0.45038,0.45075,0.4525
0.45775,0.45588,0.45438,0.4565
0.43875,0.43838,0.43838,0.43988
0.447,0.44625,0.44475,0.44638
0.46837,0.46925,0.46787,0.46975
0.41838,0.41813,0.41725,0.41938
0.44575,0.44425,0.44238,0.44575
0.43288,0.4315,0.43013,0.43325
0.44075,0.43862,0.43875,0.44138
0.4485,0.44662,0.446,0.44863
0.455,0.45238,0.45263,0.45488
0.43525,0.43288,0.43325,0.436
0.42175,0.42288,0.42238,0.42425
0.45463,0.45225,0.45338,0.45575
0.417,0.41675,0.4155,0.41763
0.44863,0.44888,0.44813,0.44988
0.42988,0.42738,0.42775,0.43013
0.43938,0.439,0.43812,0.44
0.44875,0.44938,0.44888,0.451
0.45625,0.45638,0.45638,0.45863
0.41938,0.41738,0.41763,0.42063
0.44575,0.44538,0.44438,0.44763
0.43338,0.43388,0.43362,0.436
0.4435,0.44288,0.44175,0.44388
0.44625,0.4455,0.44462,0.44775
0.42575,0.42563,0.42425,0.4265
0.416,0.41513,0.41525,0.41825
0.43988,0.44062,0.4405,0.44325
0.45238,0.452,0.45163,0.45275
0.45663,0.45788,0.4575,0.46025
0.41975,0.41975,0.41938,0.42138
0.42375,0.422,0.4225,0.42488
0.42913,0.42863,0.42888,0.43075
0.44275,0.44188,0.44162,0.4435
0.448,0.4475,0.44612,0.44813
0.42713,0.42625,0.4265,0.43013
0.41537,0.41487,0.41337,0.41575
0.424,0.42313,0.42338,0.426
0.43462,0.4345,0.43475,0.43712
0.437,0.43838,0.43775,0.43962
0.42513,0.42438,0.42288,0.42525
0.41525,0.41563,0.41525,0.41875
0.44088,0.44175,0.4415,0.44362
0.45188,0.4515,0.45013,0.45175
0.457,0.45588,0.45575,0.45875
0.43638,0.4375,0.43625,0.43888
0.422,0.42075,0.41938,0.42263
0.42925,0.42875,0.42838,0.42963
0.45525,0.45338,0.45263,0.4545
0.44625,0.4465,0.44575,0.44775
0.46937,0.46887,0.46813,0.46963
0.41437,0.41387,0.41187,0.41437
0.44,0.441,0.44138,0.44338
0.45013,0.45025,0.45038,0.45175
0.413,0.412,0.412,0.415
0.4215,0.42038,0.42025,0.42238
0.42475,0.42588,0.42588,0.42763
0.433,0.4325,0.43262,0.4345
0.43725,0.43762,0.43688,0.43962
0.44788,0.44625,0.44375,0.4465
0.45563,0.45413,0.45188,0.45413
0.43113,0.42775,0.42713,0.431
0.44,0.4385,0.437,0.43962
0.44588,0.44425,0.44412,0.44612
0.42575,0.42225,0.42238,0.4265
0.46038,0.45663,0.45638,0.45775
0.42125,0.42,0.41838,0.42025
0.42775,0.42388,0.42413,0.42888
0.4405,0.43612,0.43638,0.44062
0.46925,0.46725,0.46563,0.468
0.4535,0.4535,0.45363,0.456
0.45963,0.4595,0.45863,0.46038
0.4215,0.4205,0.42075,0.42413
0.452,0.45113,0.45113,0.45313
0.456,0.45575,0.457,0.459
0.43775,0.43288,0.4325,0.4375
0.42588,0.42575,0.42513,0.42738
0.43612,0.43388,0.43262,0.43425
0.44388,0.4425,0.44225,0.44475
0.44913,0.4455,0.44525,0.44888
0.43013,0.43063,0.43238,0.43562
0.41763,0.41537,0.41537,0.41675
0.42538,0.42313,0.423,0.42425
0.43638,0.43375,0.43338,0.437
0.446,0.44638,0.44625,0.44788
0.42725,0.426,0.42425,0.42563
0.4315,0.42863,0.42975,0.4315
0.439,0.43688,0.43575,0.43888
0.44875,0.44688,0.44662,0.449
0.45463,0.45513,0.45563,0.457
0.45738,0.45688,0.45763,0.4595
0.41938,0.41888,0.41925,0.42263
0.42513,0.425,0.42475,0.42738
0.42863,0.4265,0.42663,0.42775
0.45688,0.45375,0.4535,0.4545
